artist,title,total_streams,bot_streams,flagged_days,total_days,max_spike_ratio,avg_rolling_cv,drop_after_spike_count,bot_pct,confidence,flag_reasons,note
Justin Timberlake,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",214194926.0,0.0,0,244,1.525485772278387,0.0946074949963117,0.0,0.0,4.6,—,
Justin Timberlake,Filthy,15329970.0,0.0,0,13,1.2012204885996525,0.2648662669988634,0.0,0.0,3.6,—,
Justin Timberlake,Flannel,178988.0,0.0,0,1,0.7989620236966896,0.27009126027612007,0.0,0.0,2.4,—,
Justin Timberlake,Higher Higher,420538.0,0.0,0,2,0.513127713750605,1.011363364166312,0.0,0.0,1.5,—,
Justin Timberlake,Man of the Woods,4700880.0,0.0,0,5,0.8487212449962896,0.3877771066946787,0.0,0.0,2.5,—,
Justin Timberlake,Midnight Summer Jam,432050.0,0.0,0,2,0.3901276945351905,0.7863166239118546,0.0,0.0,1.2,—,"🚀 Release-window ramp — likely legitimate launch, not fraud"
Justin Timberlake,Montana,175597.0,0.0,0,1,0.41626084228675553,0.9591213674334391,0.0,0.0,1.2,—,
Justin Timberlake,Morning Light (feat. Alicia Keys),621968.0,0.0,0,3,0.5356891811699563,0.9754096890901117,0.0,0.0,1.6,—,
Justin Timberlake,Sauce,229048.0,0.0,0,1,0.3996412706278113,0.9900290105329969,0.0,0.0,1.2,—,
Justin Timberlake,Say Something (feat. Chris Stapleton),216255046.0,0.0,0,135,1.117043443320576,0.07634814942851761,0.0,0.0,3.4,—,
Justin Timberlake,SoulMate,2448761.0,0.0,0,4,0.8145280136476915,0.5266569790951836,0.0,0.0,2.4,—,
Justin Timberlake,Supplies,3761606.0,0.0,0,5,0.9853001084282809,0.2846117515224621,0.0,0.0,3.0,—,
Justin Timberlake,Wave,204794.0,0.0,0,1,0.42450452292971974,0.9502437125088566,0.0,0.0,1.3,—,
"Justin Timberlake, Meek Mill",Believe (feat. Justin Timberlake),222484.0,0.0,0,1,0.37171344095513,0.9860283856890611,0.0,0.0,1.1,—,
"Justin Wellington, Small Jam",Iko Iko (My Bestie),15234078.0,0.0,0,14,1.161327296954929,0.0992262470190531,0.0,0.0,3.5,—,
K CAMP,Lottery (Renegade),15245856.0,1185577.0,1,43,2.9190465219754036,0.29287123487174416,0.0,7.8,9.7,"velocity_spike, seasonal_spike",
"K/DA, (G)I-DLE, Wolftyla, Bea Miller, League of Legends",THE BADDEST,5696289.0,0.0,0,8,1.0582467902706796,0.11708078805798598,0.0,0.0,3.2,—,
"K/DA, Madison Beer, (G)I-DLE, Jaira Burns, League of Legends",POP/STARS,19944406.0,0.0,0,21,1.2680440771349861,0.1677915162213559,0.0,0.0,3.8,—,
"K/DA, Madison Beer, (G)I-DLE, Lexie Liu, Jaira Burns, Seraphine, League of Legends",MORE,8548941.0,0.0,0,7,1.1923063550345978,0.14220397020033537,0.0,0.0,3.6,—,
KALEO,Way down We Go,8800700.0,0.0,0,19,1.0981140975082004,0.04629597183067267,0.0,0.0,3.3,—,
KAROL G,"Ay, DiOs Mío!",148436970.0,0.0,0,88,1.5805608452834652,0.09114964889942966,0.0,0.0,4.7,—,
KAROL G,BICHOTA,75072419.0,0.0,0,26,2.123691169487723,0.16145739436012477,0.0,0.0,6.4,—,
KAROL G,Mi Cama,71300826.0,0.0,0,75,1.260723219593731,0.07698130034244272,0.0,0.0,3.8,—,
KAROL G,Pineapple,2337007.0,0.0,0,4,1.0609997736492958,0.07138796692502833,0.0,0.0,3.2,—,
KAROL G,Punto G,16540156.0,0.0,0,24,1.218619279075508,0.0903966132921354,0.0,0.0,3.7,—,
"KAROL G, Anuel AA",Culpables,140151122.0,0.0,0,167,1.1991620372907914,0.06328703974940987,0.0,0.0,3.6,—,
"KAROL G, Anuel AA",Follow,14416794.0,0.0,0,21,1.0472644905659927,0.07014139984459583,0.0,0.0,3.1,—,
"KAROL G, Bad Bunny",Ahora Me Llama,11182441.0,0.0,0,22,1.1211777664281937,0.05710111717280794,0.0,0.0,3.4,—,
"KAROL G, J Balvin, Nicky Jam",Mi Cama - Remix,51633622.0,0.0,0,67,1.127537369574461,0.07116909467742864,0.0,0.0,3.4,—,
"KAROL G, Maluma",Créeme,106605616.0,0.0,0,139,1.1499781888858014,0.06588557282028612,0.0,0.0,3.4,—,
"KAROL G, Mariah Angeliq",EL MAKINON,18112802.0,0.0,0,14,1.0628565147322657,0.06566739272910595,0.0,0.0,3.2,—,
"KAROL G, Nicki Minaj",Tusa,873353135.0,0.0,0,334,1.577405697612956,0.07198819126127659,0.0,0.0,4.7,—,
KC Rebell,Alleen,4690796.0,0.0,0,7,1.1748009145934588,0.09942695285322925,0.0,0.0,3.5,—,
"KC Rebell, RAF Camora",Neptun,1256350.0,0.0,0,2,0.9052573692746748,0.21254313790331641,0.0,0.0,2.7,—,
"KC Rebell, Summer Cem",FLY,630200.0,0.0,0,1,0.9180294754179714,0.11950875533760172,0.0,0.0,2.8,—,
"KC Rebell, Summer Cem",VALLA NEIN (feat. Luciano),2490611.0,0.0,0,4,0.8860750683830607,0.2673644232538644,0.0,0.0,2.7,—,
"KC Rebell, Summer Cem, Capital Bra",DNA,6127991.0,0.0,0,8,1.095752677205232,0.0857221810806366,0.0,0.0,3.3,—,
KHEA,Ayer Me Llamó Mi Ex (feat. Lenny Santos),39308563.0,0.0,0,37,1.167960421989552,0.09961432950213679,0.0,0.0,3.5,—,
"KHEA, Bad Bunny, Duki, Cazzu",Loca Remix,15964991.0,0.0,0,27,1.1490837865837866,0.07511946753707234,0.0,0.0,3.4,—,
KIDS SEE GHOSTS,Cudi Montage,10662822.0,0.0,0,11,1.0095238870814722,0.3911537852108689,0.0,0.0,3.0,—,
KIDS SEE GHOSTS,Fire,11384228.0,0.0,0,10,1.0937862235580735,0.41667127022321626,0.0,0.0,3.3,—,
KIDS SEE GHOSTS,Reborn,47535999.0,0.0,0,54,1.276676218403772,0.1801047980094451,0.0,0.0,3.8,—,
"KIDS SEE GHOSTS, Louis Prima",4th Dimension,18518503.0,0.0,0,19,1.041895568901179,0.3229791103013849,0.0,0.0,3.1,—,
"KIDS SEE GHOSTS, Pusha T",Feel The Love,17088637.0,0.0,0,15,1.2754335033487847,0.5276926470812479,0.0,0.0,3.8,—,
"KIDS SEE GHOSTS, Ty Dolla $ign",Freeee (Ghost Town Pt. 2),11266010.0,0.0,0,9,0.9739928850406364,0.3422531929480218,0.0,0.0,2.9,—,
"KIDS SEE GHOSTS, Yasiin Bey",Kids See Ghosts,8202633.0,0.0,0,8,0.9595880019779965,0.33313553198207974,0.0,0.0,2.9,—,
KREAM,Taped up Heart (feat. Clara Mae),23415555.0,0.0,0,38,1.244668786285878,0.09619770601183927,0.0,0.0,3.7,—,
KSI,"Down Like That (feat. Rick Ross, Lil Baby & S-X)",3387951.0,0.0,0,5,1.0833895538301217,0.04854360279327398,0.0,0.0,3.3,—,
KSI,Holiday,6928094.0,0.0,0,9,1.300459061951514,0.09146864197124022,0.0,0.0,3.9,—,
KSI,Houdini (feat. Swarmz & Tion Wayne),2075125.0,0.0,0,3,1.086634415740549,0.07586761881742703,0.0,0.0,3.3,—,
KYLE,Hey Julie! (feat. Lil Yachty),11476665.0,0.0,0,26,1.7452961810243055,0.34855999796018716,0.0,0.0,5.2,—,
KYLE,Playinwitme (feat. Kehlani),243641344.0,0.0,0,184,2.9283969510445136,0.12893309134270506,0.0,0.0,8.8,—,
KYLE,iSpy (feat. Lil Yachty),517186105.0,3066610.0,1,338,1.2936434969227992,0.06501183079959069,0.0,0.6,4.0,seasonal_spike,
Kaash Paige,Love Songs,1076167.0,0.0,0,5,1.024214898342892,0.01940714841967147,0.0,0.0,3.1,—,
"Kaash Paige, Don Toliver",Euphoria (feat. Travis Scott & Kaash Paige),224457.0,0.0,0,1,0.3151864730781058,1.0856989115379863,0.0,0.0,0.9,—,"🚀 Release-window ramp — likely legitimate launch, not fraud"
Kacey Musgraves,Butterflies,221714.0,0.0,0,1,0.8630037276396763,0.16565027079595696,0.0,0.0,2.6,—,
Kacey Musgraves,Rainbow,2872007.0,0.0,0,11,1.1794258455426216,0.12717283164319323,0.0,0.0,3.5,—,
"Kacey Musgraves, Troye Sivan",Glittery - From The Kacey Musgraves Christmas Show,1362288.0,0.0,0,1,1.3523196014445518,0.6407015524073819,0.0,0.0,4.1,—,
"Kalazh44, Capital Bra, Samra, Nimo, Luciano",Royal Rumble,5257776.0,0.0,0,7,0.9605151667352234,0.14854020665559697,0.0,0.0,2.9,—,
Kali Uchis,telepatía,22813536.0,0.0,0,14,1.0460196736939522,0.051094333457706184,0.0,0.0,3.1,—,
Kane Brown,Be Like That - feat. Swae Lee & Khalid,93868052.0,0.0,0,88,1.4060091188860182,0.16078480752573515,0.0,0.0,4.2,—,"🚀 Release-window ramp — likely legitimate launch, not fraud"
Kane Brown,Cool Again,397741.0,0.0,0,2,0.8252707046406063,0.22074335722822125,0.0,0.0,2.5,—,
Kane Brown,Good as You,1347809.0,0.0,0,6,1.0202155887469535,0.055393764361536875,0.0,0.0,3.1,—,
Kane Brown,Heaven,92356547.0,1042731.0,1,330,1.8377023186082704,0.08048536417894961,0.0,1.1,5.6,seasonal_spike,
Kane Brown,Lose It,2509383.0,0.0,0,11,1.2069823253364944,0.11931643339818061,0.0,0.0,3.6,—,
Kane Brown,What Ifs (feat. Lauren Alaina),49038070.0,0.0,0,225,1.1357405369254916,0.06761900920564226,0.0,0.0,3.4,—,
"Kane Brown, blackbear",Memory,3623412.0,0.0,0,6,1.0019077538695957,0.5616917995082376,0.0,0.0,3.0,—,"🚀 Release-window ramp — likely legitimate launch, not fraud"
Kanye West,All Mine,179274690.0,0.0,0,135,1.0876555387119102,0.09344413536819562,0.0,0.0,3.3,—,
Kanye West,Closed On Sunday,26372897.0,0.0,0,21,0.8929768840443526,0.3760354200952429,0.0,0.0,2.7,—,
Kanye West,Famous,7523971.0,0.0,0,44,1.8032392933771622,0.19852582161323956,0.0,0.0,5.4,—,
Kanye West,Father Stretch My Hands Pt. 1,11072018.0,0.0,0,63,1.1020168048085828,0.05174460155455187,0.0,0.0,3.3,—,
Kanye West,Follow God,110236566.0,0.0,0,57,1.0690207624339212,0.17075068209578773,0.0,0.0,3.2,—,"🚀 Release-window ramp — likely legitimate launch, not fraud"
Kanye West,God Is,14873675.0,0.0,0,13,0.7934246611357314,0.505111642480815,0.0,0.0,2.4,—,"🚀 Release-window ramp — likely legitimate launch, not fraud"
Kanye West,I Love It (& Lil Pump),427153162.0,1367224.0,1,179,1.431036819420182,0.09083208565653739,0.0,0.3,4.5,seasonal_spike,
Kanye West,I Thought About Killing You,19959093.0,0.0,0,15,0.8502350074247406,0.37913813913335054,0.0,0.0,2.6,—,
Kanye West,Jesus Is Lord,8048676.0,0.0,0,9,0.758797314891322,0.5595373250572909,0.0,0.0,2.3,—,"🚀 Release-window ramp — likely legitimate launch, not fraud"
Kanye West,Lift Yourself,17905022.0,0.0,0,25,1.3292965675500852,0.23990765431239328,0.0,0.0,4.0,—,
Kanye West,No Mistakes,19469977.0,0.0,0,15,0.8876583623168166,0.36861033475396454,0.0,0.0,2.7,—,
Kanye West,On God,26431805.0,0.0,0,18,0.8089416129342778,0.4210054038335056,0.0,0.0,2.4,—,
Kanye West,Selah,23120845.0,0.0,0,17,0.7497321985956581,0.455299680665875,0.0,0.0,2.2,—,
Kanye West,Stronger,2421631.0,0.0,0,7,1.11676672842424,0.10088880973087079,0.0,0.0,3.4,—,
Kanye West,Violent Crimes,28610360.0,0.0,0,25,0.9310513128198113,0.2852120425051804,0.0,0.0,2.8,—,
Kanye West,Ye vs. the People (starring TI as the People),6177543.0,0.0,0,7,1.3071981058174562,0.4125019863462952,0.0,0.0,3.9,—,
Kanye West,Yikes,75006436.0,0.0,0,60,1.0362139597302007,0.1444737932264625,0.0,0.0,3.1,—,
"Kanye West, Ant Clemons",Water,13293171.0,0.0,0,12,0.7512064559211086,0.5504907424559617,0.0,0.0,2.3,—,"🚀 Release-window ramp — likely legitimate launch, not fraud"
"Kanye West, Clipse, Kenny G",Use This Gospel,21097283.0,0.0,0,17,0.8611115745125625,0.4155952941751529,0.0,0.0,2.6,—,
"Kanye West, Fred Hammond",Hands On,11877937.0,0.0,0,11,0.7806721304404863,0.5079822210995986,0.0,0.0,2.3,—,
"Kanye West, PARTYNEXTDOOR",Ghost Town,51638714.0,0.0,0,39,1.06510347229687,0.24450997407703612,0.0,0.0,3.2,—,
"Kanye West, PARTYNEXTDOOR",Wouldn't Leave,25347145.0,0.0,0,19,0.9059585682150533,0.3717877255810629,0.0,0.0,2.7,—,
"Kanye West, Sunday Service Choir",Every Hour,12181325.0,0.0,0,11,0.6582235841198907,0.5778212335237675,0.0,0.0,2.0,—,"🚀 Release-window ramp — likely legitimate launch, not fraud"
"Kanye West, Travis Scott",Wash Us In The Blood,22216718.0,0.0,0,15,1.0192564121780883,0.1700469861532457,0.0,0.0,3.1,—,
"Kanye West, Ty Dolla $ign, Ant Clemons",Everything We Need,21804840.0,0.0,0,17,0.8383476896394153,0.4405889410520858,0.0,0.0,2.5,—,
Katy Perry,Cozy Little Christmas,1858771.0,0.0,0,1,1.1906243594561357,0.4318415498312204,0.0,0.0,3.6,—,
Katy Perry,Daisies,49330421.0,0.0,0,47,1.3003193104863533,0.13294858865386414,0.0,0.0,3.9,—,
Katy Perry,Firework,633193.0,0.0,0,2,1.2851214339832402,0.2350588942005136,0.0,0.0,3.9,—,
Katy Perry,Harleys In Hawaii,29111958.0,0.0,0,26,1.0739000168340544,0.20516682108371403,0.0,0.0,3.2,—,
Katy Perry,Never Really Over,309549872.0,0.0,0,193,1.3241808809155446,0.09807956826196798,0.0,0.0,4.0,—,
Katy Perry,Small Talk,30515453.0,0.0,0,26,0.9779879349414617,0.14916175355382702,0.0,0.0,2.9,—,
"Katy Perry, Migos",Bon Appétit,39107218.0,0.0,0,30,1.1641370710345968,0.10344307703898649,0.0,0.0,3.5,—,
"Katy Perry, Migos",Bon appétit,40661932.0,0.0,0,62,1.1808506260074083,0.10755337875428254,0.0,0.0,3.5,—,
"Katy Perry, Nicki Minaj",Swish Swish,108500962.0,0.0,0,100,1.4534602236129672,0.11034370843635627,0.0,0.0,4.4,—,
"Katy Perry, Skip Marley",Chained To The Rhythm,277387585.0,0.0,0,176,1.545227380372817,0.08912901020940528,0.0,0.0,4.6,—,"🚀 Release-window ramp — likely legitimate launch, not fraud"
Kay Starr,The Man With The Bag,934567.0,0.0,0,2,0.8643765093424537,0.7912856669275707,0.0,0.0,2.6,—,
"Keala Settle, The Greatest Showman Ensemble",This Is Me,168255680.0,0.0,0,164,1.1561624289397685,0.06575125873557056,0.0,0.0,3.5,—,
Kehlani,All Me (feat. Keyshia Cole),2400411.0,0.0,0,9,0.9205646540259148,0.19938389197136347,0.0,0.0,2.8,—,
Kehlani,CRZY,1087158.0,0.0,0,6,0.9916669976973082,0.061255062075222876,0.0,0.0,3.0,—,
Kehlani,Can I,1491547.0,0.0,0,5,0.40216569440294975,0.885441732064313,0.0,0.0,1.2,—,"🚀 Release-window ramp — likely legitimate launch, not fraud"
Kehlani,Change Your Life (feat. Jhené Aiko),435980.0,0.0,0,2,0.38091692701506435,1.005760050790324,0.0,0.0,1.1,—,
Kehlani,Distraction,840185.0,0.0,0,5,0.9953746277431884,0.07852107771079238,0.0,0.0,3.0,—,
Kehlani,Do U Dirty,290847.0,0.0,0,2,0.9790096748897081,0.09497932022916702,0.0,0.0,2.9,—,
Kehlani,Everybody Business,295275.0,0.0,0,1,0.49536440802604137,0.848607967509103,0.0,0.0,1.5,—,
Kehlani,F&MU,1989756.0,0.0,0,4,2.0604817235870168,0.9219836660300516,1.0,0.0,13.7,—,"🚀 Release-window ramp — likely legitimate launch, not fraud"
Kehlani,Feels,224111.0,0.0,0,1,0.7475366856497346,0.31628452297247023,0.0,0.0,2.2,—,
Kehlani,Nights Like This (feat. Ty Dolla $ign),157543205.0,0.0,0,154,1.6907975097178771,0.15676386453485683,0.0,0.0,5.1,—,
Kehlani,Toxic,1159181.0,0.0,0,5,0.5193085722952077,1.0263280167346376,0.0,0.0,1.6,—,
Keith Urban,Blue Ain't Your Color,7325928.0,0.0,0,41,1.1504603630529033,0.0923421747067095,0.0,0.0,3.5,—,
"Keith Urban, Carrie Underwood",The Fighter,2398639.0,0.0,0,15,1.067786592573636,0.04454385111356592,0.0,0.0,3.2,—,
Kelly Clarkson,Underneath the Tree,137220923.0,9143404.0,6,75,2.2326115969867004,0.3576100877259869,1.0,6.7,10.3,"velocity_spike, seasonal_spike",
Kelsea Ballerini,Better Luck Next Time,1570854.0,0.0,0,7,1.094726180790831,0.04655365615177274,0.0,0.0,3.3,—,
Kelsea Ballerini,the other girl (with Halsey),1252962.0,0.0,0,5,0.9273225796644746,0.17000001567407264,0.0,0.0,2.8,—,
Kendrick Lamar,All The Stars (with SZA),613514563.0,14187073.0,4,346,3.2257711019956594,0.19419647671702292,1.0,2.3,10.2,"seasonal_spike, velocity_spike, plateau_low_variance",
Kendrick Lamar,BLOOD.,31494003.0,0.0,0,39,0.9619234895537652,0.23589032234123616,0.0,0.0,2.9,—,
Kendrick Lamar,Big Shot (with Travis Scott),46127799.0,0.0,0,62,1.0816683214949463,0.12299343997285342,0.0,0.0,3.2,—,
Kendrick Lamar,Black Panther,22160778.0,0.0,0,24,0.946683707404662,0.2857226122615988,0.0,0.0,2.8,—,
Kendrick Lamar,DNA.,419383154.0,0.0,0,283,2.721387109864324,0.09948281912128092,1.0,0.0,8.3,—,"🚀 Release-window ramp — likely legitimate launch, not fraud"
Kendrick Lamar,DUCKWORTH.,33686023.0,0.0,0,41,1.05640598070435,0.22112797731036224,0.0,0.0,3.2,—,
Kendrick Lamar,ELEMENT.,163032291.0,0.0,0,135,1.559859943244371,0.14972179841583383,0.0,0.0,4.7,—,
Kendrick Lamar,FEAR.,39447532.0,0.0,0,45,0.9813408166368202,0.1859430797026826,0.0,0.0,2.9,—,
Kendrick Lamar,FEEL.,54433380.0,0.0,0,53,1.007414516438619,0.17711693183626548,0.0,0.0,3.0,—,
Kendrick Lamar,GOD.,40284083.0,0.0,0,52,1.0062318926269733,0.16333158754612917,0.0,0.0,3.0,—,
Kendrick Lamar,HUMBLE.,1203172737.0,47980776.0,6,814,2.7446544271222204,0.13178231942984206,7.0,4.0,8.8,"seasonal_spike, plateau_low_variance",
Kendrick Lamar,LOVE. FEAT. ZACARI.,385945524.0,0.0,0,390,1.7478806571214929,0.0748198898026445,0.0,0.0,5.2,—,
Kendrick Lamar,LOYALTY. FEAT. RIHANNA.,229437608.0,0.0,0,173,1.2401464460173017,0.09482310585158062,0.0,0.0,3.7,—,
Kendrick Lamar,LUST.,55221021.0,0.0,0,58,1.0037299613125323,0.1610695647404893,0.0,0.0,3.0,—,
Kendrick Lamar,PRIDE.,56713707.0,0.0,0,58,1.0017540832541558,0.16301946557675276,0.0,0.0,3.0,—,
Kendrick Lamar,The Heart Part 4,30112155.0,232318.0,1,29,0.9843247205529672,0.24888172127154548,0.0,0.8,4.3,—,
Kendrick Lamar,XXX. FEAT. U2.,76565865.0,0.0,0,93,1.1111691267834143,0.11902703813172054,0.0,0.0,3.3,—,
Kendrick Lamar,YAH.,63186543.0,0.0,0,62,1.0084787982596402,0.15779656382669655,0.0,0.0,3.0,—,
"Kendrick Lamar, Jay Rock",Money Trees,35978974.0,0.0,0,61,2.5642697359616085,0.16658881315595422,0.0,0.0,7.7,—,
"Kendrick Lamar, MC Eiht",m.A.A.d city,10008724.0,0.0,0,47,2.7007091171090996,0.17927702099298087,0.0,0.0,8.1,—,
Kenny Chesney,American Kids,240601.0,0.0,0,1,0.8252666841978894,0.2323120570074075,0.0,0.0,2.5,—,
Kenny Chesney,Get Along,5109706.0,0.0,0,23,1.3541123622840858,0.07637215322041976,0.0,0.0,4.1,—,
Kesha,Hymn,2019098.0,0.0,0,7,1.33069281018325,0.7659437157828347,0.0,0.0,4.0,—,
Kesha,Learn To Let Go,4357438.0,0.0,0,17,2.3894911989745626,0.6887160725640213,1.0,0.0,8.9,—,"🚀 Release-window ramp — likely legitimate launch, not fraud"
Kesha,Praying,99746283.0,236536.0,1,89,1.2831618592120768,0.1366412588439784,0.0,0.2,4.3,—,
Kesha,Rainbow,301151.0,0.0,0,2,0.9285835265534017,0.17541119584451387,0.0,0.0,2.8,—,
Kesha,Woman (feat. The Dap-Kings Horns),938541.0,0.0,0,5,0.6168359197698658,0.8395639369724787,0.0,0.0,1.9,—,
"Kesha, The Dap-Kings Horns",Woman,871859.0,0.0,0,5,0.5193334869550619,1.137783679950535,0.0,0.0,1.6,—,"🚀 Release-window ramp — likely legitimate launch, not fraud"
Kevin Gates,By My Lonely,659773.0,0.0,0,3,0.9097775276492959,0.223032094625516,0.0,0.0,2.7,—,
Kevin Gates,Change Lanes,1673013.0,0.0,0,6,1.0708354593287597,0.1652005665539115,0.0,0.0,3.2,—,
Kevin Gates,Money Long,225750.0,0.0,0,1,1.002759903225711,0.11519893549049608,0.0,0.0,3.0,—,
Kevin Gates,Really Really,2909546.0,0.0,0,20,1.1042178736810657,0.05898390523496784,0.0,0.0,3.3,—,
Kevin Roldan,PPP,74694766.0,0.0,0,107,1.141889413538166,0.059108075169322274,0.0,0.0,3.4,—,
Khalid,8TEEN,11459932.0,0.0,0,62,1.1589415656593793,0.05473894690996477,0.0,0.0,3.5,—,
Khalid,9.13,508855.0,0.0,0,2,0.4157262445577962,1.1249122578255377,0.0,0.0,1.2,—,
Khalid,Alive,1502793.0,0.0,0,5,0.5912892378537317,0.8647301927881521,0.0,0.0,1.8,—,
Khalid,American Teen,1350254.0,0.0,0,8,1.0812475290335861,0.1064400117372052,0.0,0.0,3.2,—,
Khalid,Bad Luck,9273814.0,0.0,0,15,0.9432096470616409,0.3951243577589402,0.0,0.0,2.8,—,
Khalid,Better,846392362.0,12254070.0,3,516,3.236604581215548,0.1292103257547527,3.0,1.4,10.1,seasonal_spike,
Khalid,Bluffin',2473763.0,0.0,0,6,1.018327465249052,0.6532555641398486,0.0,0.0,3.1,—,
Khalid,Don't Pretend (feat. SAFE),17704206.0,0.0,0,21,0.9615773629550943,0.31233094240205694,0.0,0.0,2.9,—,
Khalid,Eleven,49618706.0,949704.0,1,33,1.2016601662943351,0.1731665351820831,0.0,1.9,4.8,—,
Khalid,Free Spirit,6677118.0,0.0,0,11,0.8624046706388424,0.501490506212392,0.0,0.0,2.6,—,
Khalid,Heaven,1420740.0,0.0,0,5,0.5893799802227768,0.8662095910125786,0.0,0.0,1.8,—,
Khalid,Hundred,6422023.0,0.0,0,11,0.9245117487482089,0.45466435637848357,0.0,0.0,2.8,—,
Khalid,Intro,4707840.0,0.0,0,8,0.8218855030547078,0.5456856076509875,0.0,0.0,2.5,—,
Khalid,Location,706312143.0,1328769.0,1,841,2.4074353406022055,0.10371538846197012,1.0,0.2,7.3,—,
Khalid,Love Lies (with Normani),680587623.0,0.0,0,443,1.913988649413267,0.10773945352731026,0.0,0.0,5.7,—,
Khalid,Motion,3618837.0,0.0,0,5,0.8846819961424246,0.3964631778233393,0.0,0.0,2.7,—,
Khalid,My Bad,122265067.0,0.0,0,75,1.6999236400755295,0.22452092259160064,0.0,0.0,5.1,—,
Khalid,Outta My Head (with John Mayer),89933962.0,0.0,0,63,1.048962264218458,0.13769269692400826,0.0,0.0,3.1,—,
Khalid,Paradise,4429472.0,0.0,0,7,0.8746931906786366,0.4550848626907359,0.0,0.0,2.6,—,
Khalid,Right Back,9002397.0,0.0,0,15,0.9391703265618964,0.36913862260914787,0.0,0.0,2.8,—,
Khalid,Right Back (feat. A Boogie Wit Da Hoodie),62327066.0,0.0,0,67,3.174779767017036,0.3016555947603911,0.0,0.0,9.5,—,
Khalid,Salem's Interlude,737686.0,0.0,0,3,0.4765762787305124,1.072664362404492,0.0,0.0,1.4,—,
Khalid,Saturday Nights,414810619.0,0.0,0,389,2.7556629548202602,0.13785262108149823,1.0,0.0,8.3,—,
Khalid,Saved,44862825.0,0.0,0,230,1.2195335269598364,0.06877439412516381,0.0,0.0,3.7,—,
Khalid,Self,15498821.0,0.0,0,17,1.5735148938186887,0.4052611291538616,0.0,0.0,4.7,—,
Khalid,Shot Down,1020544.0,0.0,0,6,1.029431022644421,0.06138120997393955,0.0,0.0,3.1,—,
Khalid,Suncity (feat. Empress Of),65659949.0,0.0,0,43,1.0218754768959029,0.12906274430619594,0.0,0.0,3.1,—,
Khalid,Talk (feat. Disclosure),591758717.0,0.0,0,339,1.483311048490946,0.1005902282774872,0.0,0.0,4.4,—,
Khalid,The Ways (with Swae Lee),62396050.0,0.0,0,62,1.186257622554843,0.15992979142085958,0.0,0.0,3.6,—,
Khalid,Twenty One,4623898.0,0.0,0,8,0.9176036887484768,0.4671768821841069,0.0,0.0,2.8,—,
Khalid,Up All Night,78459879.0,0.0,0,58,1.174226452567635,0.11455249961568814,0.0,0.0,3.5,—,
Khalid,Vertigo,9550343.0,0.0,0,12,0.8594552654281351,0.5017450342128892,0.0,0.0,2.6,—,
Khalid,Young Dumb & Broke,538934894.0,0.0,0,745,2.6527827776225092,0.1392245469217413,2.0,0.0,8.0,—,
"Khalid, 6LACK, Ty Dolla $ign",OTW,310160002.0,846691.0,1,292,1.2116356611333714,0.0844426347695159,0.0,0.3,3.8,seasonal_spike,
"Khalid, Disclosure",Know Your Worth,184327079.0,0.0,0,143,1.0848214731479644,0.06637907443303964,0.0,0.0,3.3,—,
"Khalid, Disclosure",Talk,165236466.0,0.0,0,55,1.2885886418989263,0.11991173248968619,0.0,0.0,3.9,—,
Kid Cudi,Leader Of The Delinquents,640817.0,0.0,0,2,0.62241545566636,0.8803479181714258,0.0,0.0,1.9,—,"🚀 Release-window ramp — likely legitimate launch, not fraud"
Kid Cudi,Show Out (with Skepta & Pop Smoke),1776142.0,0.0,0,7,1.0157047290862555,0.03958931218016666,0.0,0.0,3.0,—,
Kid Cudi,Tequila Shots,3869839.0,0.0,0,7,1.0109880276643843,0.35592026001310106,0.0,0.0,3.0,—,
Kid Cudi,The Adventures of Moon Man & Slim Shady (with Eminem),10749783.0,0.0,0,10,0.8019438848201847,0.4657834066955898,0.0,0.0,2.4,—,
"Kid Cudi, Travis Scott",Baptized In Fire,1241284.0,0.0,0,8,1.0697163719357494,0.08037357389332749,0.0,0.0,3.2,—,
Kid Rock,All Summer Long,244415.0,0.0,0,1,0.8603788861053583,0.19668423389439293,0.0,0.0,2.6,—,
Kiiara,Gold,9884211.0,0.0,0,35,1.0528752509168593,0.13551442142770367,0.0,0.0,3.2,—,
Kiiara,Whippin (feat. Felix Snow),40016102.0,0.0,0,42,1.1626455505056186,0.09217721602817515,0.0,0.0,3.5,—,
Kina,Get You The Moon (feat. Snøw),310215379.0,0.0,0,405,1.4255998905529832,0.05541020909662153,0.0,0.0,4.3,—,
"Kina, Adriana Proenza",Can We Kiss Forever?,103655750.0,0.0,0,145,1.0686193119803262,0.03291871645283265,0.0,0.0,3.2,—,
King Princess,1950,126578060.0,0.0,0,135,1.9766087691814866,0.14369712855350672,0.0,0.0,5.9,—,
King Von,The Code (feat. Polo G),2968721.0,0.0,0,6,3.023687136361856,0.5613102270727488,1.0,0.0,14.1,—,"🚀 Release-window ramp — likely legitimate launch, not fraud"
King Von,Took Her To The O,5774706.0,0.0,0,19,1.052075884729613,0.28387378629420096,0.0,0.0,3.2,—,
KitschKrieg,"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)",4322604.0,0.0,0,7,1.115066129996887,0.044435743168595,0.0,0.0,3.3,—,
"KitschKrieg, Jamule, SFR",Unterwegs,10855841.0,0.0,0,16,1.1437568164907261,0.0689959466342309,0.0,0.0,3.4,—,
